#,Game,Release date,Price,Score rank(Userscore / Metascore),Owners,Players,Playtime (Median),Developer(s),Publisher(s),Genre
167,Cyber Surf,"Feb 27, 2018",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Nathan Ralph, Jon (Assan) Bryant, Jonathan Ribarro, Xander Kyle Puckett, Matthew Myers",I.E.D. Studios,Racing
168,XL1-ClippingPoint,"Feb 21, 2018",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),XLGAMES.Inc,XLGAMES.Inc,Racing
169,Redline Ultimate Racing,"Feb 14, 2018",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),SimProse Studios,SimProse Studios,Racing
175,Savage Offroad,"Dec 6, 2017",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Backburner Games,Backburner Games,Racing
176,Mille Bornes,"Nov 22, 2017",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Payoff Technologies,Asmodee Digital,Racing
177,Clumsy Moose Season,"Nov 13, 2017",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Enrick Lambert,Enrick Lambert,Racing
179,Bombastic Cars,"Nov 3, 2017",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),XOA Productions,XOA Productions,Racing
181,RealFlight 8,"Oct 22, 2017",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Horizon Hobby, LLC","Horizon Hobby, LLC",Racing
186,JUMPER : SPEEDRUN,"Aug 28, 2017",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),,Tuttifrutti Interactive,Racing
192,Speedway Challenge League,"Jun 1, 2017",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Artur Berkowski Berobasket,Artur Berkowski Berobasket,Racing
193,Climbtime,"May 3, 2017",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Saluda Systems,Saluda Systems,Racing
194,Jidousha Shakai,"Apr 28, 2017",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),NIKSTE,NIKSTE,Racing
195,Bang Bang Car,"Apr 18, 2017",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Galaxy Game Studio,Galaxy Game Studio,Racing
199,4x4 Road Race,"Feb 1, 2017",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Mirador Studio,Mirador Studio,Racing
201,Off-Road Super Racing,"Dec 17, 2016",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),GameTop.com,GameTop.com,Racing
206,Wacky Wheels HD,"Oct 26, 2016",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Cascadia Games,Cascadia Games,Racing
209,Faceted Flight,"Oct 5, 2016",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),The Department of Silly Stuff,The Department of Silly Stuff,Racing
213,FinalFire,"Aug 5, 2016",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),深圳中青宝互动网络股份有限公司,深圳中青宝互动网络股份有限公司,Racing
215,GI Racing 2.0,"Jul 22, 2016",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),TGI Game Studio,The Game Institute,Racing
220,PolyRace,"Mar 24, 2016",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),BinaryDream,Plug In Digital,Racing
222,Iron Madness,"Mar 2, 2016",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Justin Sawchuk,Justin Sawchuk,Racing
226,Velocity Stream,"Oct 5, 2015",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Cavelight Entertainment,Cavelight Entertainment,Racing
232,VR Karts,"Apr 17, 2015",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Viewpoint Games,Viewpoint Games,Racing
244,Data Jammers: FastForward,"Oct 24, 2011",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Digital Eel,Digital Eel,Racing
249,Retrocycles,"May 18, 2000",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Manuel Moos,Manuel Moos,Racing
252,F18 Carrier Landing,"Apr 11, 2019",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),TAS Systems Corp,TAS Systems Corp,Racing
253,Circle Rally Party,"Apr 9, 2019",$5.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Yvo Geldhof,Yvo Geldhof,Racing
254,Bugs Must Die / 异星特勤队,"Apr 5, 2019",$11.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),DG Games Workshop,DG Games Workshop,Racing
256,Super Realistic Autocross,"Apr 4, 2019",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Doonamai, LLC","Doonamai, LLC",Racing
258,Carreras de Velocidad,"Apr 1, 2019",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Luis Pedro Lopez Perez,Luis Pedro Lopez Perez,Racing
260,Snake vs Snake,"Jan 29, 2018",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Pretty Fly Games,Pretty Fly Games,Racing
262,Burnout Drift,"Mar 28, 2019",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),BoneCracker Games,"BoneCracker Games, Buğra Özdoğanlar",Racing
263,Windstorm: An Unexpected Arrival,"Mar 28, 2019",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Aesir Interactive,Mindscape,Racing
265,Dust On Wheels,"Mar 19, 2019",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),SelenaJ,SelenaJ,Racing
266,Late Night 1320,"Mar 15, 2019",$8.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Purple Shadow Interactive,Purple Shadow Interactive,Racing
267,Kart kids,"Mar 13, 2019",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Sokpop Collective,Sokpop Collective,Racing
269,Velocity G,"Mar 11, 2019",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Repixel8,Repixel8,Racing
270,Xtreme League,"Mar 7, 2019",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Art Of Adventures,Art Of Adventures,Racing
271,I Need Spirit: Off Road Edition,"Mar 7, 2019",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),dev dev,CGE Digital,Racing
272,Extreme Racing on Highway,"Mar 6, 2019",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),A Nostru,My Way Games,Racing
275,GRITS Racing,"Mar 4, 2019",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Muddy Desert,Muddy Desert,Racing
276,Cave Racer,"Mar 1, 2019",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),SlicedGames,SlicedGames,Racing
278,Primal Pursuit,"Feb 28, 2019",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Adrenasoft Studios,Adrenasoft Studios,Racing
279,Ski Drive: Biathlon,"Feb 28, 2019",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Art Of Adventures,Art Of Adventures,Racing
280,Yet Another Survival Game,"Feb 28, 2019",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),RewindApp,RewindApp,Racing
281,3Gun Nation VR,"Feb 28, 2019",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Team Bravo Limited,Team Bravo Limited,Racing
283,Ultra Off-Road 2019: Alaska,"Feb 22, 2019",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),IceTorch Interactive,IceTorch Interactive,Racing
284,CubeRace,"Feb 22, 2019",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),[TRAGIX▲] Terenzio Avantaggiato,[TRAGIX▲] Terenzio Avantaggiato,Racing
285,Ribbon Racer Next,"Feb 22, 2019",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Tehawar,Tehawar,Racing
286,Athletics Games VR,"Feb 15, 2019",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Vicente Rosell Roig,Vicente Rosell Roig,Racing
287,Future Aero Racing S Ultra,"Feb 21, 2019",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),NURENDSOFT: Jordi Ramon Games,Jorge Ramon Puig,Racing
288,Pylon Racer,"Feb 21, 2019",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Johan Hammes,Johan Hammes,Racing
289,Fly Flew Flown,"Feb 21, 2019",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Useless Machines,SA Industry,Racing
290,Robot Soccer Challenge,"Feb 18, 2019",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Render System,Render System,Racing
291,Stickman Racer Road Draw 2,"Feb 18, 2019",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Hype ProductionZ,Hype ProductionZ,Racing
292,Fantasy Island,"Feb 18, 2019",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),BoringGame,BoringGame,Racing
293,Flying in Labyrinth,"Feb 17, 2019",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),NRDSlab,NRDSlab,Racing
294,Fleet Scrapper,"Feb 16, 2019",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"James Fitzgerald (Cavedens), David Fitzgerald (Perfectfitz)",Creatorship Games,Racing
295,Extreme Truck Simulator,"Feb 15, 2019",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),A Nostru,My Way Games,Racing
296,Beat Blaster,"Feb 15, 2019",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Ivanovich Games,Ivanovich Games,Racing
297,Draw Rider 2,"Feb 13, 2019",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),17Studio,17Studio,Racing
298,Pix Tower,"Feb 11, 2019",$1.29,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),meokigame,meokigame,Racing
299,Infinite Skyline,"Feb 7, 2019",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),ASK Games,ASK Games,Racing
300,Supralympic Runners,"Feb 6, 2019",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Uranium Soda Studio,Uranium Soda Studio,Racing
301,Extreme School Driving Simulator,"Feb 6, 2019",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),A Nostru,My Way Games,Racing
302,Time To Parkour,"Feb 6, 2019",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Frutgames,Frutgames,Racing
303,SRC: Sprint Robot Championship,"Feb 1, 2019",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),RageQuit Studios,RageQuit Studios,Racing
305,Dragon Roller Coaster HD,"Jan 25, 2019",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Pixel Edge Games,Pixel Edge Games,Racing
306,FutureGrind,"Jan 22, 2019",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Milkbag Games,Milkbag Games,Racing
307,PASHTET,"Jan 19, 2019",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Snkl Studio,Snkl Studio,Racing
308,Displacement Arcade Game Box,"Jan 18, 2019",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Displacement Studios,Displacement Studios,Racing
310,Flying Soul,"Jan 15, 2019",$0.79,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Rafael Farias,Fiassink Games,Racing
311,It's A Racing Game,"Jan 15, 2019",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Floor Chicken,Floor Chicken,Racing
312,Hypership Out of Control 2,"Jan 9, 2019",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Fun Infused Games,Fun Infused Games,Racing
313,Roadclub: League Racing,"Jan 8, 2019",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Solid Core,Solid Core,Racing
314,Petrolhead,"Jan 7, 2019",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Petrolhead software, VDW Studios","Petrolhead software, VDW Studios",Racing
315,Space Ribbon - Slipstream to the Extreme,"Jan 4, 2019",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Onteca Ltd,"Applaud Productions, Onteca Ltd",Racing
316,Go Cabbies!GB,"Jan 4, 2019",$8.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Sandbank Studios Ltd,Sandbank Studios Ltd,Racing
317,Flex Apocalypse Racing,"Jan 1, 2019",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Nikita ""Ghost_RUS""",Ghost_RUS Games,Racing
319,Voxel Sword,"Dec 27, 2018",$7.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),SAT-BOX,SAT-BOX,Racing
322,Miami Cruise,"Dec 20, 2018",$5.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),MK Games,MK Games,Racing
324,Highway of death,"Dec 18, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Laush Dmitriy Sergeevich,Laush Studio,Racing
325,Nippon Marathon,"Dec 17, 2018",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Onion Soup Interactive,PQube,Racing
326,Easy Racing,"Dec 17, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Adeeemmm,My Way Games,Racing
328,Welcome Above,"Dec 14, 2018",$8.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Framefield GmbH,Framefield GmbH,Racing
329,Christmas Race 2,"Dec 13, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),RewindApp,RewindApp,Racing
330,Eurobi Racing,"Dec 13, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Nyanko Gaming,Nyanko Gaming,Racing
331,Led It Rain,"Dec 12, 2018",$11.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Ataverti,Ninma Ltd,Racing
334,FUTURE GPX CYBER FORMULA SIN VIER,"Dec 11, 2018",$29.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),PROJECT YNP,PROJECT YNP,Racing
335,Fear Of Traffic,"Dec 6, 2018",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Flavio Rausa,DA GameDev,Racing
336,Explosive Dinosaurs,"Dec 6, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),RAWRLAB Games,RAWRLAB Games,Racing
339,大逃亡专家 Escape Expert,"Dec 3, 2018",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),刘俊亨(Junheng Liu),刘俊亨(Junheng Liu),Racing
340,Yo My Yo!,"Dec 2, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),StepUnique,StepUnique,Racing
341,Mercury Race,"Nov 30, 2018",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Herrero Games,Herrero Games,Racing
342,City Patrol: Police,"Nov 29, 2018",$24.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Caipirinha Games,Toplitz Productions,Racing
343,CosmoDrive:Zero,"Nov 29, 2018",$0.59,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Diamond Cats Studio,Diamond Cats Studio,Racing
344,Pranky Cat,"Nov 20, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"FastGame, VICTORIA Games",FastGame,Racing
345,Zuma Legend VR,"Nov 27, 2018",$7.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Curious Studio,Curious Studio,Racing
346,Trap Labs,"Nov 26, 2018",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Packet1337 Inc.,Packet1337 Inc.,Racing
347,Toy Road Constructor,"Nov 23, 2018",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Art Of Adventures,Art Of Adventures,Racing
348,WARPZONE DRIFTER,"Nov 19, 2018",$0.27,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Walter Machado,Walter Machado,Racing
349,Bibi Blocksberg - Big Broom Race 3,"Nov 18, 2018",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Independent Arts Software,"familyplay, Markt+Technik Verlag GmbH",Racing
352,World Enduro Rally,"Nov 16, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),GraphicDNA,GraphicDNA,Racing
354,Running Girl,"Nov 12, 2018",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),TonAme,TonAme,Racing
355,Lucky Skiing,"Nov 11, 2018",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),哈视奇科技,哈视奇科技,Racing
358,Meow Motors,"Nov 2, 2018",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),ArtVostok,ArtVostok,Racing
359,One More Roll,"Nov 2, 2018",$11.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),PapayaDev,PapayaDev,Racing
361,Rise: Race The Future,"Nov 1, 2018",$15.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),VD-dev,VD-dev,Racing
362,Photo Finish,"Oct 31, 2018",$5.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Jadefire Gaming,Jadefire Gaming,Racing
363,Monster League,"Oct 26, 2018",$15.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),RC Games Studio,RC Games Studio,Racing
364,Ground Runner: Trials,"Oct 25, 2018",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Astrofish Games,Astrofish Games Ltd,Racing
365,Crayola Scoot,"Oct 16, 2018",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Climax Studios,Outright Games Ltd.,Racing
366,Dead by Wheel: Battle Royal,"Oct 15, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),meokigame,meokigame,Racing
367,Discs of Steel Party,"Oct 15, 2018",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Wombatgames,Wombatgames,Racing
368,Marble Race,"Jul 1, 2020",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Elastic Sea,Elastic Sea,Racing
369,Ribbon Racer,"Oct 10, 2018",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Tehawar,Tehawar,Racing
370,Neon Spaceboard,"Aug 4, 2018",$6.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Federico Jimenez,Browith,Racing
371,Criminal Pursuit Force,"Oct 7, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Bleeding Edge Studio,Bleeding Edge Studio,Racing
372,Hardway Party,"Oct 5, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Wastelands Interactive, Digital Melody",Wastelands Interactive,Racing
373,Party Crashers,"Oct 26, 2017",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Giant Margarita,Giant Margarita,Racing
374,ROLL!,"Oct 3, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),SAARSE,SAARSE,Racing
376,oOo: Ascension,"Sep 26, 2018",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Kenny Creanor,Extra Mile Studios,Racing
377,Drift Stunt Racing 2019,"Sep 26, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),FlagmanJeremy,FlagmanJeremy,Racing
379,GRAL,"Sep 24, 2018",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Three Souls Interactive,Three Souls Interactive,Racing
381,ZEROCAR: Future Motorsport,"Sep 20, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),EVIL GAMES,EVIL GAMES,Racing
382,Formula XD,"Sep 20, 2018",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Nitroglycerin Ltd.,Nitroglycerin Ltd.,Racing
383,Type Fighter,"Sep 17, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Simon Harvey,Simon Harvey,Racing
384,Super Pilot,"Sep 17, 2018",$12.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),dopagames,dopagames,Racing
385,RAZED,"Sep 14, 2018",$11.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Warpfish Games,PQube,Racing
387,Super Street: The Game,"Sep 11, 2018",$24.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Rebel Games, Team6 Game Studios",Lion Castle Entertainment,Racing
388,Meteor,"Sep 8, 2018",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Nidal alshawwaf,Nidal alshawwaf,Racing
390,Strike Cars,"Sep 5, 2018",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Action Portal,Action Portal,Racing
391,CrazyDriving,"Sep 5, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Jim Dex,Jim Dex,Racing
392,Scuttlers,"Sep 3, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Open Mid Interactive,Open Mid Interactive,Racing
393,FlyWarzz,"Sep 3, 2018",$5.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Anarquico,Anarquico,Racing
394,Real Drift,"Aug 31, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"FRAdrift, RewindApp",RewindApp,Racing
395,Motor Gladiators,"Aug 31, 2018",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),ThrillhouseVision,ThrillhouseVision,Racing
396,THE E BALL,"Aug 31, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),URUS GAMES,URUS GAMES,Racing
397,Synthwave Dream '85,"Aug 31, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),LoneDev,LoneDev,Racing
398,Driftpunk Racer,"Aug 29, 2018",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Art Of Adventures,Art Of Adventures,Racing
399,ZOOMnBOOM,"Aug 29, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),MooCow Games,MooCow Games,Racing
400,Kaleido Chaos,"Aug 28, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Weiqiang Ou,Weiqiang Ou,Racing
401,Apocalypse Rider,"Aug 23, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),VRMonkey,VRMonkey,Racing
402,Fast Dust,"Aug 22, 2018",$5.75,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Binary Giants,Binary Giants,Racing
403,DCR: Drive.Crash.Repeat,"Aug 21, 2018",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Tarboosh Games,Tarboosh Games,Racing
405,Space Maze,"Aug 19, 2018",$7.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Redox Entertainment Inc,Redox Entertainment Inc,Racing
407,Smoker The Car Game,"Aug 17, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),(STCG) Smoker The Car Game,(STCG) Smoker The Car Game,Racing
408,Marbledrome: Crazy Stunt Balls,"Aug 13, 2018",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),PalveGames,PalveGames,Racing
409,Simple Racing,"Aug 13, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Simple Racing,Simple Racing,Racing
410,Monster Minis Extreme Off-Road,"Jul 24, 2012",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Mindwedge,Mindwedge,Racing
411,Trumpy Wall,"Aug 14, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Tarkin Studios,Dikobraz Games,Racing
414,Lightfield HYPER Edition,"Jul 31, 2018",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Lost in the Garden,Lost in the Garden,Racing
415,Risky Wings,"Jul 31, 2018",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),FireVector,FireVector,Racing
416,Frqncy,"Jul 30, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Mitch Kuronya,Mitch Kuronya,Racing
418,Grid Gunner,"Jul 27, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Studio Cypix,Studio Cypix,Racing
419,High Cats,"Jul 27, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Indie Glue,Indie Glue,Racing
420,Avem888,"Jul 26, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),WaVR Tech AB,WaVR Tech AB,Racing
421,Extreme Drifters,"Jul 25, 2018",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Burning Asphalt Group,Burning Asphalt Group,Racing
422,Car Crash Online,"Jul 25, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Smartmove,Smartmove,Racing
423,HIGHER GROUND,"Jul 25, 2018",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Yeong Beum Lee,RUBIEST GAMEZ,Racing
424,ParkourMan,"Jul 24, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Fury Games Production,Fury Games Production,Racing
427,Kentucky Dash,"Jul 19, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Super Soul LLC,Super Soul LLC,Racing
428,MYSTERY HOUSE : SECRET STEALTH,"Jul 19, 2018",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),NK CREATIV TEAM,NK CREATIV TEAM,Racing
429,Gotcha Racing 2nd,"Jul 18, 2018",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),ARC SYSTEM WORKS,ARC SYSTEM WORKS,Racing
430,EreaDrone 2018,"Jul 17, 2018",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"EreaDrone, EreaStudio, Elouan Jorrand",EreaDrone,Racing
431,RC Simulation 2.0,"Jul 16, 2018",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),devotid,devotid Media,Racing
434,Quible Sphere,"Jul 13, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Hertzole,Hertzole,Racing
435,MiniCar Race - 极品飞车2019 Mini,"Jul 13, 2018",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Beyond Games,Beyond Games,Racing
436,Fancy Skiing 2: Online,"Jul 13, 2018",$11.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),哈视奇科技,哈视奇科技,Racing
437,Rainy Day Racer,"Jul 12, 2018",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),illegaldogs,illegaldogs,Racing
438,Danger Zone 2,"Jul 12, 2018",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Three Fields Entertainment,Three Fields Entertainment,Racing
439,Mindball Play,"Jul 11, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Mentalytics Team,Mentalytics AB,Racing
440,VOLTED,"Jul 10, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Betterburg,Betterburg,Racing
441,Muddledash,"Jul 10, 2018",$5.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),slampunks,PQube,Racing
442,Garage Master 2018,"Jul 12, 2018",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Fury Games Production,Fury Games Production,Racing
443,AceSpeeder3,"Jul 9, 2018",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),RAINGRAPH,DLsite,Racing
