#,Game,Release date,Price,Score rank(Userscore / Metascore),Owners,Players,Playtime (Median),Developer(s),Publisher(s),Genre
878,Chess,"Jun 23, 2011",$24.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),baKno Games,baKno Games,Sports
879,Food Mahjong,"Sep 17, 2017",$0.55,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Boogygames Studios,Boogygames Studios,Sports
880,VR Darts Zone,"Sep 15, 2017",$7.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),RealityBusters.co,MoreFromIT Sp. z o.o.,Sports
882,Corrupt - Political Simulator,"Sep 15, 2017",$24.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Atomic Fabrik, Cristian Manolachi","Atomic Fabrik, Cristian Manolachi",Sports
883,Exterminator: Escape!,"Sep 15, 2017",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"PRIME WORKS Co.,Ltd.","PRIME WORKS Co.,Ltd.",Sports
884,Screamer 2,"Jan 2, 1996",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Graffiti,Interplay,Sports
885,Swim Out,"Sep 14, 2017",$5.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Lozange Lab,Lozange Lab,Sports
888,Dino Dini's Kick Off Revival - Steam Edition,"Sep 12, 2017",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Koo Games Ltd,The Digital Lounge,Sports
890,★ Fallalypse ★,"Sep 15, 2017",$199.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Hede, Fallalypse studio",Hede,Sports
891,TOTOBALL,"Sep 11, 2017",$0.49,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Artur Rezende,Artur Rezende,Sports
892,Until the last,"Jun 24, 2016",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),NedoStudio,NedoStudio,Sports
893,VRQB,"Sep 8, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"After Sunset Games, LLC","After Sunset Games, LLC",Sports
894,Hyperun,"Sep 8, 2017",$5.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Uki Uki Lab, Concrete Games",Uki Uki Lab,Sports
896,Tower Ascent,"Sep 7, 2017",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"KitTheNinja, Ate134, FFTG - Nate, Kanestapler",KitTheNinja,Sports
897,Billiards,"Sep 9, 2008",$24.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),baKno Games,baKno Games,Sports
898,Australian Football Coach,"Sep 1, 2017",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Statto Software,Statto Software,Sports
899,Surf World Series,"Aug 30, 2017",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Climax Studios,Vision Games Publishing LTD,Sports
901,Headmaster,"Aug 30, 2017",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Frame Interactive,Frame Interactive,Sports
903,Dealey Plaza Paintball,"Aug 25, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Jason Baird,Jason Baird,Sports
904,Legendary Hunter VR,"Aug 24, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),LastnOni,Frozen Dreams,Sports
905,Rule with an Iron Fish - A Pirate Fishing Adventure,"Aug 24, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Kestrel Games,Kestrel Games,Sports
906,Mahjong Challenge,"Aug 22, 2017",$0.59,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Boogygames Studios,Boogygames Studios,Sports
907,DOGO,"Aug 21, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Pixel Barons,Pixel Barons,Sports
908,VR Table Sports,"Aug 19, 2017",$7.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Happy Bat,Happy Bat,Sports
909,VR Formula,"Aug 18, 2017",$12.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),SAT-BOX,SAT-BOX,Sports
911,Super Blood Hockey,"Aug 17, 2017",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Loren Lemcke,Loren Lemcke,Sports
912,Lupinball,"Aug 17, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Craftven,Craftven,Sports
913,Header Goal VR: Being Axel Rix,"Aug 16, 2017",$7.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Codemodeon,Codemodeon,Sports
914,Great eSports Manager,"Aug 16, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Fedora Collective,Fedora Collective,Sports
916,Klondike Solitaire Kings,"Aug 16, 2017",$0.69,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Boogygames Studios,Boogygames Studios,Sports
917,I Want Toilet!!!!!!,"Aug 11, 2017",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),JunkGameStudio,JunkGameStudio,Sports
918,Equalizer,"Aug 11, 2017",$13.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Sergey Shushunov,SA Industry,Sports
919,Bullyparade - DER Spiel,"Aug 10, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),United Independent Entertainment,Spicy Fox GmbH,Sports
921,Dracula: Vampires vs. Zombies,"Aug 8, 2017",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Avatarico,Avatarico,Sports
922,Baseball Mogul 2017,"Apr 3, 2017",$29.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Sports Mogul, Inc.","Sports Mogul, Inc.",Sports
923,Sango Guardian Chaos Generation Steamedition,"Aug 9, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"GUANGZHOU SEALY ELECTRONIC TECHNOLOGY CO., LTD","GUANGZHOU SEALY ELECTRONIC TECHNOLOGY CO., LTD",Sports
924,Darts VR,"Jul 10, 2017",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),The Awesome Game Studio,The Awesome Game Studio,Sports
925,Let's Bowl VR - Bowling Game,"Aug 7, 2017",$17.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Rising Fun Games,Rising Fun Games,Sports
926,VR Fitness,"Jul 12, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),iDEACLOUD inc.,iDEACLOUD inc.,Sports
927,Hold My Beer,"Aug 2, 2017",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Lord of the Stack,Lord of the Stack,Sports
928,Puzzle: Underwater World,"Aug 2, 2017",$0.49,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Boogygames Studios,Boogygames Studios,Sports
929,StickDodgeVR,"Aug 20, 2017",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Brian Underwood, Ben Makarechian",The StickDodgeVR Team,Sports
930,Dash Dash Run!,"Aug 2, 2017",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Prime VR Inc.,Prime VR Inc.,Sports
931,Arena,"Aug 1, 2017",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Surreal Games,Surreal Games,Sports
932,Bear Football,"Jul 30, 2017",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Hero Game,Hero Game,Sports
933,Qbike: Cyberpunk Motorcycles,"Jul 28, 2017",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),GexagonVR,GexagonVR,Sports
934,CrazyCar,"Jul 27, 2017",$199.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Apillo,Apillo,Sports
935,Canadian Football 2017,"Jul 26, 2017",$3.19,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Canuck Play Inc.,Canuck Play Inc.,Sports
937,The Climber,"Sep 7, 2017",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Felipe Nicolazzi,Nib Games,Sports
938,Fight Sparring VR,"Jul 24, 2017",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Chun Y.,Chun Y.,Sports
939,Double Play: 2-Player VR Baseball,"Jul 21, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Blue Newt Software,Blue Newt Software,Sports
941,HOCKEY SPACE,"Jul 20, 2017",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),tjerb,tjerb,Sports
942,Hoop Shot VR,"Jul 17, 2017",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Central Coast Games,Jagged Games,Sports
945,Horse Racing 2016,"Oct 21, 2016",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Yash Future Tech Solutions Pvt Ltd,Yash Future Tech Solutions Pvt Ltd,Sports
946,YamaYama,"Jul 12, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Lumenox ehf,Lumenox ehf,Sports
951,VR SHOOT AROUND - Realistic basketball simulator -,"Jul 12, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),BoninblueDesignLaboratory,BoninblueDesignLaboratory,Sports
952,Guano Gladiators,"Jul 7, 2017",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Egonaut Games,GAMEPUMP,Sports
953,Cricket Captain 2017,"Jul 6, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Childish Things,KISS ltd,Sports
954,Ancient Code VR( The Fantasy Egypt Journey),"Jan 31, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),ED,ED,Sports
955,Uphill Skiing,"Jun 30, 2017",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Happy Hobgoblin,Happy Hobgoblin,Sports
957,Gunball,"Jun 28, 2017",$7.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),REDspace,REDspace,Sports
958,High clear VR,"Jun 26, 2017",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),FiveStarGames,FiveStarGames,Sports
959,SPACE DVRTS,"Jun 22, 2017",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Laser Fuel Games,Laser Fuel Games,Sports
960,Fix Me Up Doc! – Dark Humor,"Jun 22, 2017",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Gamesforfarm, Atomic Fabrik, Cristian Manolachi","Gamesforfarm, Atomic Fabrik, Cristian Manolachi",Sports
961,World Basketball Manager 2,"Jun 22, 2017",$8.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Icehole Games,Strategy First,Sports
964,Drone Hero,"Jun 20, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Neuston AB,Neuston AB,Sports
965,FootRock 2,"Jun 16, 2017",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),nobodyshot,nobodyshot,Sports
967,Isle in the Sky,"Jun 12, 2017",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Jan-Fredrik Braseth,Fome Productions,Sports
970,Katana X,"Jun 9, 2017",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Aargle, LLC","Aargle, LLC",Sports
971,VR Slugger: The Toy Baseball Field,"Jun 8, 2017",$11.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Poly Poly Games,Poly Poly Games,Sports
972,Ski Jump VR,"Jun 8, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Pixel Perfect Dude,Pixel Perfect Dude,Sports
973,The Hunt,"Jun 6, 2017",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Bass Pro Shops,Console Classics,Sports
974,WarpBall,"Jun 5, 2017",$8.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Unruly Attractions,Unruly Attractions,Sports
975,Streetball VR,"Jun 2, 2017",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Indiecode Games,Indiecode Games,Sports
976,Lamp Head,"Jun 1, 2017",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),,Atomic Fabrik,Sports
977,Stunt Kite Masters VR,"Jun 1, 2017",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),HandyGames,HandyGames,Sports
978,VRun,"Jun 1, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Phoenix3, Mr. L, Mr.T",Mr. L,Sports
979,Choo-Choo! The Train Rides!,"Jun 1, 2017",$0.69,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),SeStudio,SeStudio,Sports
980,Throttle Powah VR,"May 30, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Diego F Beltran, Mauricio Tunes, Luiz Zaiats, Danilo Nishimura",Diego F Beltran,Sports
981,VeeR Pong,"May 29, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Ian Slattery,Ian Slattery,Sports
983,Brawlerz Arena,"May 27, 2017",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Bail! Enemy Jet!,Bail! Enemy Jet!,Sports
985,Global Soccer: A Management Game 2017,"May 24, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Forever Young Games, Andrea Hochstein",Forever Young Games,Sports
986,SmuggleCraft,"May 23, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Happy Badger Studio,Happy Badger Studio,Sports
988,Table Football Pro,"May 22, 2017",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Ticklersoft,Ticklersoft,Sports
989,Practisim VR,"May 19, 2017",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),AncientSky Games,AncientSky Games,Sports
991,Disc League,"May 17, 2017",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Virtually Invincible LLC,Virtually Invincible LLC,Sports
992,Handball Manager - TEAM,"May 5, 2017",$6.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"UniqueGames, Greencode, Raylight S.R.L.",UniqueGames,Sports
993,Crowd Smashers,"May 4, 2017",$5.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),TetedeBUG,TetedeBUG,Sports
994,Dolphin Up,"May 4, 2017",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Rawkins Games,Rawkins Games,Sports
995,Duck Life 6: Space,"May 4, 2017",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Wix Games,MoFunZone Inc,Sports
996,Big Hit VR Baseball,"May 2, 2017",$12.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Big Hit Games,Big Hit Games,Sports
997,Glider Island,"Apr 28, 2017",$7.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Joey Sipos,5D Realities,Sports
1001,Fish or Die,"Sep 15, 2016",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Thirsten Studios,Thirsten Studios,Sports
1002,Virtual Islands,"Sep 9, 2016",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Tim McCulloch,Tim McCulloch,Sports
1003,Drone Fighters,"Apr 21, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Surreal Games,Surreal Games,Sports
1004,Train Harder,"Apr 21, 2017",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),2Frogs Software,2Frogs Software,Sports
1005,TennisVR,"Apr 19, 2017",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),AbstractGameStudio,AbstractGameStudio,Sports
1006,LASER STRIKERS,"Apr 17, 2017",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Koth Studo,Koth Studio,Sports
1010,PingBall VR,"Apr 12, 2017",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Immersive Artz,Immersive Artz,Sports
1012,CapRiders: Euro Soccer,"Apr 7, 2017",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),3GoGames,3GoGames,Sports
1014,ZiL Truck RallyCross,"Apr 6, 2017",$6.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Ara Interactive,Ara Interactive,Sports
1015,Golf for Workgroups,"Apr 6, 2017",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Cryptic Sea,Devolver Digital,Sports
1016,Race Arcade,"Apr 5, 2017",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Iceflake Studios,Paradox Interactive,Sports
1017,Exterminator,"Apr 5, 2017",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"PRIME WORKS Co.,Ltd.","PRIME WORKS Co.,Ltd.",Sports
1018,Basketball Court VR,"Apr 4, 2017",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Chun Y.,Chun Y.,Sports
1020,All-Star Fielding Challenge VR,"Apr 4, 2017",$5.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),8-Bit Development Inc.,8-Bit Development Inc.,Sports
1021,Riders of Asgard,"Mar 31, 2017",$7.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Gobbo Games,Gobbo Games,Sports
1022,Happy Penguin VR,"Mar 31, 2017",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Bellcat Game,Bellcat Game,Sports
1025,Ulama: Arena of the Gods,"Mar 28, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Trainwreck Games,Trainwreck Games,Sports
1027,Play with Balloon,"Mar 24, 2017",$5.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Funystone Inc.,Funystone Inc.,Sports
1028,Drums Hero,"Mar 23, 2017",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Player Of Music Technology Co.,Ltd","Player Of Music Technology Co.,Ltd",Sports
1030,City Rush,"Mar 22, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Liam Swetnam, Alex Swetnam",Liam Swetnam,Sports
1031,VR Batting,"Mar 20, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Saad Khan, Irfan Abbasi, Hassan Yawar",Arbisoft,Sports
1032,Princess Kidnapper 2 - VR,"Mar 9, 2017",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Magic Era,Magic Era,Sports
1033,Don't Drop the Bass,"Mar 17, 2017",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),RadishBox,RadishBox,Sports
1034,Hover Skate VR,"Mar 17, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Hyper Light Studios,Hyper Light Studios,Sports
1036,Super VR Trainer,"Mar 13, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Jorge Moreno Aguilera, David Erosa",David Erosa García,Sports
1037,VR SUPER SPORTS,"Mar 13, 2017",$12.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),SAT-BOX,SAT-BOX,Sports
1038,4x4 Offroad Racing - Nitro,"Mar 10, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),magnussoft,magnussoft,Sports
1040,"Light and Dance VR - Music, Action, Relaxation","Mar 3, 2017",$8.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Hermann Fischer,Total Creations,Sports
1041,Super Blackjack Battle 2 Turbo Edition - The Card Warriors,"Mar 3, 2017",$1.19,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Stage Clear Studios,Headup Publishing,Sports
1042,Roomscale Coaster,"Mar 1, 2017",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),,PeanutButter VR,Sports
1043,King Of Dirt,"Feb 28, 2017",$6.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),WildLabs,WildLabs,Sports
1046,Unforgiven VR,"Feb 23, 2017",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Delirium Studios,Talking About Media,Sports
1047,Skills Hockey VR,"Feb 23, 2017",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Justin Jimmo,Justin Jimmo,Sports
1048,TrickStyle,"Sep 9, 1999",$5.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Throwback Entertainment, Criterion Games",Throwback Entertainment,Sports
1051,Bocce Beach,"Feb 16, 2017",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Funly, LLC","Funly, LLC",Sports
1052,Laser Lasso BALL,"Feb 13, 2017",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),RagTagRadical,RagTagRadical LLC,Sports
1053,EnterVR,"Feb 14, 2017",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Charming Game Studio,Charming Game Studio,Sports
1054,MX Nitro: Unleashed,"Feb 14, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Saber Interactive,"Mad Dog Games, LLC",Sports
1055,Kung Fu Ping Pong,"Jan 20, 2017",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),BLAZORS,BLAZORS,Sports
1057,Greyhound Manager 2 Rebooted,"Jan 1, 2011",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Strategic Designs Ltd.,Strategic Designs Ltd.,Sports
1058,Off-Road Paradise: Trial 4x4,"Dec 9, 2016",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Ivanovich Games,Ivanovich Games,Sports
1060,Girlfriend Cards,"Feb 4, 2017",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),meokigame,meokigame,Sports
1061,Ski Sport: Jumping VR,"Feb 2, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Ramotion Inc.,Ramotion Inc.,Sports
1062,Valentino Rossi The Game Compact,"Jan 26, 2017",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Milestone S.r.l.,Milestone S.r.l.,Sports
1063,KART CHASER : THE BOOST VR,"Jan 25, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),YJM VR,YJM GAMES,Sports
1064,Super Pixel Smash,"Jan 25, 2017",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Rank17,Rank17,Sports
1065,Child Of Ault,"Jan 24, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Hangzhou NezhaGames,Hangzhou NezhaGames,Sports
1068,Aviators,"Jan 19, 2017",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Eclipse Studios,501 Industries,Sports
1069,Pro Basketball Manager 2017,"Jan 19, 2017",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Umix Studios, Cyanide Studio",Nacon,Sports
1070,Baseball Riot,"Dec 9, 2015",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),10tons Ltd,10tons Ltd,Sports
1071,Island Getaway,"Jan 16, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Frosted Brain,Frosted Brain,Sports
1073,Dunk It (VR Basketball),"Jan 16, 2017",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Shashitha Kularatna,Shashitha Kularatna,Sports
1074,Zero-G,"Jan 13, 2017",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Søren Trautner Madsen,Trautner Games,Sports
1075,Beach Bowling Dream VR,"Jan 13, 2017",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Lucid Dreams VR, LLC","Lucid Dreams VR, LLC",Sports
1076,Boost,"Jan 11, 2017",$8.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Parallel Mind LLC,Parallel Mind LLC,Sports
1077,Beats Fever,"Jan 9, 2017",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Arrowiz,Arrowiz,Sports
1078,GoalkeepVr,"Jan 6, 2017",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),DigitalBadger Design,DigitalBadger Design,Sports
1079,AudioBeats,"Jan 5, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Famiku,Famiku,Sports
1080,Space Badminton VR,"Dec 29, 2016",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Shashitha Kularatna,Shashitha Kularatna,Sports
1081,Acro Storm,"Dec 28, 2016",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Blue Comet Games,Blue Comet Games,Sports
1083,Clazer,"Dec 27, 2016",$29.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"SynapticSwitch, LLC","SynapticSwitch, LLC, LeadTech, LLC",Sports
1084,Pinheads Bowling VR,"Dec 22, 2016",$11.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Midnight Studios, Inc.","Midnight Studios, Inc.",Sports
1086,Robot City Stadium,"Dec 21, 2016",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Virtual Vengeance,Virtual Vengeance,Sports
1087,Teratini VR,"Dec 21, 2016",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Shiny Moss,Shiny Moss,Sports
1088,VR the Anime Girls Method / 全豚に告ぐ！これで痩せなきゃお前は終わりだ！,"Apr 27, 2017",$15.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),AG Directions Inc.,"LIVEX INNOVATION, INC.",Sports
1089,Heavy Impact,"Dec 20, 2016",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Studio Captivate,Studio Captivate,Sports
1090,3D Arcade Fishing,"Dec 20, 2016",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),bumblebee,"familyplay, Markt+Technik",Sports
1091,Smoots Tennis Survival Zombie,"Dec 20, 2016",$1.24,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Kaneda Games,Plug In Digital,Sports
1092,TURGUL: RAPID FIGHTING,"Dec 19, 2016",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),dynamicsoulworks,OtakuMaker.com,Sports
1093,No Seat?,"Dec 19, 2016",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),khos85,khos85,Sports
1096,Alpine Ski VR,"Dec 16, 2016",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Suchworks Ltd,Suchworks Ltd,Sports
1097,Kunlun Fight,"Dec 17, 2016",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Skyline Games,Skyline Games,Sports
1099,BOTOLO,"Dec 15, 2016",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Auren Snyder,Auren Snyder,Sports
1100,Island Racer,"Oct 2, 2009",$24.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),baKno Games,baKno Games,Sports
1101,Fist of Physics,"Dec 15, 2016",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Midas Touch Game,Midas Touch Game,Sports
1102,WackyMoles,"Dec 12, 2016",$5.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),CrystalGame,CrystalGame,Sports
1103,DragonWingsVR,"Dec 11, 2016",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Wyrmbyte,Wyrmbyte,Sports
1104,Thunder Spheres - Virtual Reality 3D Pool,"Dec 9, 2016",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),stickee,stickee,Sports
